,Domain_Name,Org_Number,Company,Reg_Date,Website
888,soroyrocken.no,997633121,SØRØYROCKEN,2011-11-22,soroyrocken.no
889,sorstrand.no,995717468,SØRSTRAND FOLKEPARK,2010-07-10,sorstrand.no
890,sortland-alpinklubb.no,980169006,SORTLAND ALPINKLUBB,1998-10-14,sortland-alpinklubb.no
891,sortlandjazz.no,993198706,SORTLAND JAZZ OG VISEKLUBB,2008-10-13,sortlandjazz.no
892,sorum-elektriske.no,982571073,SØRUM ELEKTRISKE AS,2000-11-02,sorum-elektriske.no
893,sorumfestivalen.no,994886843,SØRUMFESTIVALEN,2009-12-12,sorumfestivalen.no
894,sorvestbandy.no,971341068,SØRVEST BANDYREGION,1995-02-20,sorvestbandy.no
932,sosiologforeningen.no,987031301,NORSK SOSIOLOGFORENING,2004-09-29,sosiologforeningen.no
933,sosjensen.no,991461019,SØS JENSEN AS,2007-07-25,sosjensen.no
934,team-rynkeby.no,915540074,SPERANZE LARS-ESPEN HANSEN,2015-06-16,team-rynkeby.no
937,teamkonsult.no,916271751,TEAMKONSULT AS,2015-11-23,teamkonsult.no
938,teamtrafikk.no,915622887,TEAM AUT. TRAFIKKSKOLE AS,2015-07-06,teamtrafikk.no
939,teamtrafikkskole.no,999288367,TEAM TRAFIKKOPPLÆRING AS,2012-12-19,teamtrafikkskole.no
940,teamvinduspuss.no,914481392,TEAM VINDUSPUSS & FASADE AS,2014-11-18,teamvinduspuss.no
941,teamwork.no,942858973,TEAMWORK ORGANISASJONSUTVIKLING AS,1995-02-19,teamwork.no
942,teateretmitt.no,987939648,SUNDE OG KVERNEVIK TEATERVERKSTED,2005-04-09,teateretmitt.no
943,teateribsen.no,930096741,TELEMARK OG VESTFOLD REGIONTEATER AS,1995-03-12,teateribsen.no
944,teatersenter.no,933878457,VESTLANDSKE TEATERSENTER,1995-03-12,teatersenter.no
945,teatretvart.no,930569046,AS REGIONTEATRET I MØRE OG ROMSDAL,1995-03-12,teatretvart.no
946,techotel.no,971589566,TECHOTEL NORGE AS,1995-02-20,techotel.no
947,techstep.no,977189888,TECHSTEP NORWAY AS,1997-01-29,techstep.no
948,techweb.no,913861906,TECHWEB AS,2014-07-07,techweb.no
949,tegna.no,992326999,TEGNA AS,2008-02-16,tegna.no
950,tegne.no,961409616,CHRIST ENGEBRETSEN & SØN AS,1995-02-20,tegne.no
951,tegnerforbundet.no,871278482,TEGNERFORBUNDET,1995-02-20,tegnerforbundet.no
952,tegneserieforum.no,979488017,NORSK TEGNESERIEFORUM,1998-01-07,tegneserieforum.no
953,tegneseriemuseet.no,983925235,TEGNESERIEMUSEET,2001-12-13,tegneseriemuseet.no
954,tegnforlag.no,980646467,SANNE TEGN FORLAG,1999-04-23,tegnforlag.no
955,tegnlandskap.no,985763755,TEGN LANDSKAP LANDSKAPSARKITEKT MERETE SCHAU MNLA,2003-06-19,tegnlandskap.no
956,tegu-sport.no,979425503,TERJE JOHANSEN,1997-12-06,tegu-sport.no
957,teijo.no,930295388,TEIJO NORGE AS,1995-02-19,teijo.no
958,teknaconsult.no,987806826,TEKNACONSULT AS,2005-02-04,teknaconsult.no
959,teknisk-hobby.no,866216762,TEKNISK HOBBY AS,1995-02-19,teknisk-hobby.no
960,teknisk-industrivern.no,934518160,TEKNISK INDUSTRIVERN AS,1995-03-12,teknisk-industrivern.no
961,teknisk-produksjon.no,919207965,TP-PRODUCTS AS,1995-03-12,teknisk-produksjon.no
962,teknix.no,996562964,TEKNIX KIM EIRIK KVASSHEIM,2011-02-15,teknix.no
963,teknolab.no,829220032,TEKNOLAB AS,1995-02-19,teknolab.no
964,teknologiskmatforum.no,971456574,TEKNOLOGISK MATFORUM,1995-02-20,teknologiskmatforum.no
965,teknomed.no,983815251,TEKNOMED AS,2001-10-27,teknomed.no
966,teknomedia.no,986363521,TEKNOMEDIA AS,2004-01-07,teknomedia.no
967,teknoparken.no,915133231,VÆXT MOSJØEN AS,2015-03-27,teknoparken.no
968,teknotherm.no,996386805,TEKNOTHERM MARINE AS,2011-01-07,teknotherm.no
969,tekstforfatter.no,979410751,TEKSTFORFATTER.NO Ingvild Storvand Wivel,1997-11-22,tekstforfatter.no
970,telaris.no,912171752,TELARIS PCS AS,2013-07-03,telaris.no
971,telefinans.no,994110756,MOTTY TELEFINANS AS,2009-05-23,telefinans.no
972,telefontjenester.no,980707814,ADRESSEAVISENS TELEFONTJENESTER AS,1999-05-07,telefontjenester.no
975,telemarkkunstnersenter.no,871322252,TELEMARK KUNSTSENTER,1995-02-20,telemarkkunstnersenter.no
976,telemarkskanalrittet.no,983413331,TELEMARKSKANALRITTET,2001-08-07,telemarkskanalrittet.no
977,telemarkvvs.no,825354832,TELEMARK VVS AS,2020-07-16,telemarkvvs.no
978,telemarkweb.no,920435165,TELEMARK WEB AS,2018-02-14,telemarkweb.no
987,teleportalen.no,912168158,TELEPORTALEN AS,2013-07-02,teleportalen.no
988,telescan.no,871238952,TELE SCAN AS,1995-03-12,telescan.no
989,telespinn.no,992785314,TELESPINN AS,2008-06-23,telespinn.no
990,teleste.no,936665284,TELESTE NORGE AS,1995-02-19,teleste.no
991,teletopiasms.no,983996361,TELETOPIA INTERACTIVE AS,2001-12-05,teletopiasms.no
997,telinet.no,985283648,TELINET ENERGI AS,2003-01-20,telinet.no
998,telipol.no,987722126,TELIPOL AS,2005-02-05,telipol.no
999,tellu.no,917519919,TELLU AS,2016-08-02,tellu.no
1006,tempelgaarden.no,995746042,SENTER FOR INTEGRAL LIVSKUNST TRINE BJØRGAN HØIBERG,2010-07-17,tempelgaarden.no
1007,tempra.no,983718019,TEMPRA AS,2001-09-24,tempra.no
1008,tendenadvokat.no,959704996,TENDEN ADVOKATFIRMA ANS,1995-02-20,tendenadvokat.no
1009,tendenz.no,970924914,TENDENZ VELVÆRE AS,1995-02-20,tendenz.no
1010,tender.no,968935143,TENDER SPORT MARINE ROLF J CHRISTENSEN,1995-02-20,tender.no
1011,tenktango.no,982064996,TENK TANGO v/Allan Ettrup Hansen,2000-06-09,tenktango.no
1012,tennebo.no,971165251,TENNEBØ & PARTNERS AS,1995-02-20,tennebo.no
1013,tennis.no,970015302,NORGES TENNISFORBUND,1995-02-20,tennis.no
1014,tenshinkan.no,985359768,TENSHINKAN AIKIDOKLUBB,2003-02-08,tenshinkan.no
1017,teodortomter.no,997446615,TEODOR TOMTER LILAND,2011-10-10,teodortomter.no
1021,terjesvabo.no,998227623,SVABØVERSTO AS,2012-04-11,terjesvabo.no
1022,terningenfyr.no,911655810,TERNINGENS VENNER,2013-03-16,terningenfyr.no
1023,terox.no,988624020,TEROX AS,2005-09-15,terox.no
1024,terrahost.no,995474921,TERRAHOST AS,2010-05-08,terrahost.no
1025,terratec.no,986276092,TERRATEC AS,2003-12-20,terratec.no
1026,terroir.no,985136009,TERROIR AS,2002-12-03,terroir.no
1031,tertnes-ent.no,930572098,TERTNES ENTREPRENØR AS,1995-02-19,tertnes-ent.no
1032,tertnesskolesmusikkorps.no,979566107,TERTNES SKOLES MUSIKKORPS,2001-10-03,tertnesskolesmusikkorps.no
1036,textdata.no,922853746,TEXT & DATA AS,1995-02-19,textdata.no
1039,tfik.no,875458442,TØNSBERG FRIIDRETTSKLUBB,1996-03-04,tfik.no
1040,tfsk.no,979913273,QUALITY NORWAY AS,1998-06-19,tfsk.no
1041,tgsp.no,913562356,TROMSØ SQUASHKLUBB,2014-05-08,tgsp.no
1042,thaimarket.no,995453371,THAI MARKET AS,2010-05-06,thaimarket.no
1043,thaiwomenassociation.no,993135798,DEN THAILANDSKE KVINNEFORENING,2008-10-06,thaiwomenassociation.no
1044,thales.no,979485190,THALES NORWAY AS,1998-01-23,thales.no
1045,thalia.no,989645552,THALIA TEATER AS,2006-04-08,thalia.no
1046,thanke.no,982225973,NORLI DISTRIBUSJON AS,2000-07-25,thanke.no
1047,thaugland.no,916693036,H C Thauglands Trælastforretning AS,1995-02-19,thaugland.no
1050,thefjogstad.no,912383873,THEFJOGSTAD,2013-09-03,thefjogstad.no
1051,thekey.no,993392499,THE KEY AS,2008-12-04,thekey.no
1054,themagictouch.no,994021672,VIZUELL AS,2009-05-07,themagictouch.no
1055,themanutrition.no,990057524,THEMA NUTRITION ved Therese Fostervold Mathisen,2006-07-13,themanutrition.no
1056,themetricsystem.no,989051865,SANTÉ AS,2006-01-09,themetricsystem.no
1057,thepitch.no,993156280,THE PITCH AS,2008-10-02,thepitch.no
1058,theresemyran.no,999146090,ATELIER THERESE MYRAN,2012-11-15,theresemyran.no
1059,therium.no,916998163,THERIUM CAPITAL MANAGEMENT NORDIC AS,2016-04-15,therium.no
1060,therma.no,991863796,THERMA INDUSTRI AS,2007-10-24,therma.no
1061,thermax.no,984757514,THERMAX NORGE AS,2002-08-24,thermax.no
1062,thermex.no,919413174,THERMEX SCANDINAVIA AS,1995-02-19,thermex.no
1063,thermo-transit.no,870914482,THERMO-TRANSIT NORGE AS,1995-02-19,thermo-transit.no
1064,thermotech-as.no,970995692,THERMOTECH AS,1995-02-20,thermotech-as.no
1067,theskinclinic.no,916910207,THE SKIN CLINIC TRONDHEIM AS,2016-03-17,theskinclinic.no
1068,thestudio.no,991015361,THE STUDIO FITNESS & LIFESTYLE AS,2007-03-26,thestudio.no
1069,thhk.no,994944290,TRØNDELAG HAREHUNDKLUBB,2010-02-02,thhk.no
1070,thinkhairwear.no,989030558,THINK HAIR WEAR FLØYBANEN AS,2005-12-08,thinkhairwear.no
1075,thomasfilm.no,984136390,FOTOGRAF THOMAS LØKKEBERG,2002-02-20,thomasfilm.no
1076,thor-heldal.no,975958566,THOR HELDAL AS,1995-12-21,thor-heldal.no
1077,thordahl.no,922850097,AS THOR DAHL,1995-02-19,thordahl.no
1078,thorenergy.no,992247096,THOR ENERGY AS,2008-01-29,thorenergy.no
1079,thori-aamot.no,986130969,ADVOKATFIRMAET THORI-AAMOT,2006-06-26,thori-aamot.no
1080,thormax.no,993910619,THORMAX AS,2009-03-26,thormax.no
1088,thyroidea.no,912596419,THYROIDEA NORGE,2013-10-31,thyroidea.no
1089,tibetansk-buddhisme.no,983389740,KARMA TASHI LING BUDDHISTSAMFUNN,2001-06-26,tibetansk-buddhisme.no
1090,tidsbanken.no,999582214,TIDSBANKEN AS,2013-01-29,tidsbanken.no
1091,tidsporten.no,929276698,TIDSPORTEN AS,1995-03-12,tidsporten.no
1092,tidsreiser.no,998185629,TIDSREISER AS,2012-04-11,tidsreiser.no
1093,tidsskriftforeningen.no,987032332,NORSK TIDSSKRIFTFORENING,2004-07-15,tidsskriftforeningen.no
1094,tidworld.no,988061468,OLSEN TIDWORLD MULTIMEDIA SERVICE,2005-04-12,tidworld.no
1095,tifviking.no,943121044,VIKING TURN OG IDRETTSFORENING,1995-03-12,tifviking.no
1096,tigerberget.no,987818522,TIGERBERGET IK START SUPPORTERKLUBB,2005-02-05,tigerberget.no
1097,tikfestival.no,811947652,TROMSØ KIRKEAKADEMI,2014-04-10,tikfestival.no
1098,tikitilhenger.no,988848492,TIKI TILHENGER AS,2005-12-29,tikitilhenger.no
1099,tikktakk.no,984785445,TIKKTAKK AS,2002-09-02,tikktakk.no
1100,tiko.no,976527461,TIKO AS,1996-06-19,tiko.no
1101,til-huset.no,912628841,LARS GUNDERSEN,2013-10-24,til-huset.no
1102,til-tak.no,986700315,TIL-TAK AS,2004-03-23,til-tak.no
1103,tilhelhet.no,981401204,TIL HELHET FORUM FOR SEKSUALITET OG TRO,2000-01-14,tilhelhet.no
1104,tilhengerproffen.no,995382784,TILHENGERPROFFEN AS,2010-04-12,tilhengerproffen.no
1105,tilknytningspedagogene.no,895390402,TILKNYTNINGSPEDAGOGENE Ingrid Prøsch,2010-05-05,tilknytningspedagogene.no
1106,tilnaermetlik.no,990687536,TILNÆRMET LIK AS,2007-01-08,tilnaermetlik.no
1110,timecloud.no,998153344,TIMECLOUD AS,2012-06-02,timecloud.no
1111,timeflex.no,991141448,TIMEFLEX SYSTEMER AS,2007-04-28,timeflex.no
1112,timegrip.no,989324233,TIMEGRIP AS,2006-02-06,timegrip.no
1113,timeit.no,899571312,TIMEIT AS,2013-01-22,timeit.no
1114,timik.no,938373590,TIMIK AS,1995-03-12,timik.no
1115,tindeguide.no,997628020,TINDEGUIDE.NO STEINAR HUSTOFT,2011-11-21,tindeguide.no
1116,tindeveglederne.no,995698757,TINDEVEGLEDERNE AS,2010-07-17,tindeveglederne.no
1117,tindevindu.no,911668785,TINDEVINDU AS,2013-03-13,tindevindu.no
1118,tinexgroup.no,916080441,TINEX GROUP AS,2015-10-16,tinexgroup.no
1119,tingvatn.no,990168199,TINGVATN FORNMINNEPARK OG BESØKSSENTER IKS,2006-10-17,tingvatn.no
1124,tise.no,914212375,TISE AS,2014-09-26,tise.no
1125,titodesign.no,996148092,TITODESIGN Marcel Tito,2010-11-06,titodesign.no
1126,tjf.no,975627071,TROMSØ JEGER OG FISKEFORENING,1996-03-05,tjf.no
1127,tjurabarnehage.no,971499710,TJURA BARNEHAGE SA,1995-02-20,tjurabarnehage.no
1128,tkf.no,971432098,TRONDHJEMS KUNSTFORENING,1995-03-12,tkf.no
1129,tkk.no,990255105,TRONDHJEMS KAJAKKLUBB,2007-04-21,tkk.no
1130,tklinikken.no,998024528,T-KLINIKKEN AS,2012-03-05,tklinikken.no
1133,tline.no,980836150,ANTONSEN T-LINE AS,1999-06-28,tline.no
1134,tln.no,958398093,EGENART Tine Lambertz-Nilssen,1995-02-19,tln.no
1135,tmf.no,971558059,TRONDHEIM MARKEDSFORENING,1995-02-20,tmf.no
1136,tmfk.no,981567420,TØNSBERG MODELLFLYKLUBB,2002-01-28,tmfk.no
1137,tmpo.no,988483850,TEMPO,2005-09-15,tmpo.no
1141,tobago.no,954365867,TOBAGO EXPERTEN v/ Stein Foss,1995-02-19,tobago.no
1142,togemo.no,966134054,TOGEMO AS,1995-02-20,togemo.no
1143,togleder.no,994486039,NORSK TOGLEDERFORENING,2009-09-15,togleder.no
1144,tokha.no,991550097,TVERRFAGLIG OPPLÆRINGSKONTOR I HEMNE OG AURE,2007-08-21,tokha.no
1148,tolkeforeningen.no,986843140,NORSK TOLKEFORENING,2004-09-15,tolkeforeningen.no
1153,tolvtemann.no,915078141,TOLVTE MANN AS,2015-03-09,tolvtemann.no
1154,tomali.no,997662512,TOMALI AS,2011-11-29,tomali.no
1155,tomasskolen.no,989229575,"STIFTELSEN TRONDHEIM KRISTNE GRUNNSKOLE, TOMASSKOLEN",2006-03-16,tomasskolen.no
1156,tomaszewicz.no,974381818,PHOTOSTUDIO TOMASZEWICZ-UNIVERSAL EXPORTS,1995-03-28,tomaszewicz.no
1157,tombra.no,891859082,TOMBRA-SYSTEM AS,2007-10-23,tombra.no
1160,tomidland.no,983927777,IDLAND GRAFISK DESIGN,2001-12-05,tomidland.no
1161,tomknudsen.no,884113482,TOMKNUDSEN.NO TOM KNUDSEN,2002-02-26,tomknudsen.no
1165,toneheim.no,970899987,TONEHEIM FOLKEHØGSKOLE,1995-02-20,toneheim.no
1166,tonemyskja.no,983738230,TONE MYSKJA,2001-10-16,tonemyskja.no
1167,toniandguy.no,988367508,TONI & GUY GRÜNERLØKKA AS,2005-06-29,toniandguy.no
1170,tonnedental.no,979726414,TONNE DENTAL AS,1998-04-02,tonnedental.no
1171,tonnes.no,994202421,TONNESBILAN AS,2009-06-23,tonnes.no
1172,tonsasen.no,929132734,TONSÅSEN EIENDOM OG UTVIKLING AS,1995-02-19,tonsasen.no
1173,tonsbergjazz.no,989893262,TØNSBERG JAZZKLUBB,2006-06-17,tonsbergjazz.no
1174,tonsbergrefleksologi.no,996106012,TØNSBERG REFLEKSOLOGI REFLEKSOLOG RANNVEIG RIDDELL,2010-10-27,tonsbergrefleksologi.no
1177,topaasoghaug.no,916808178,TOPAAS OG HAUG AS ENTREPRENØRFORRETNING,1995-02-19,topaasoghaug.no
1178,toppafrika.no,997804732,TOPP AFRIKA AS,2012-01-09,toppafrika.no
1179,toppentrearbeid.no,989320211,TOPPEN TREARBEID & HØVLERI Svein Hylland,2006-02-11,toppentrearbeid.no
1180,toppfotball.no,971497343,NORSK TOPPFOTBALL,1995-02-20,toppfotball.no
1181,toppgolf.no,979499035,TOPPGOLF AS,1998-02-03,toppgolf.no
1182,topphandball.no,976750500,NORSK TOPPHÅNDBALL,1996-09-24,topphandball.no
1183,toppidrettsveka.no,991307850,NORWAY EVENTS AS,2007-05-29,toppidrettsveka.no
1184,topptid.no,996007340,JOSH LISAC TOPPTID,2010-10-02,topptid.no
1185,toppturfestivalen.no,899085272,TOPPTURFESTIVALEN SVALBARD,2012-11-03,toppturfestivalen.no
1186,topsecret.no,935693284,TOP SECRET AS,1995-03-12,topsecret.no
1187,toptours.no,915641180,TOP TOURS OF NORWAY ARUNAS KASTENAS,2015-07-08,toptours.no
1188,torddesign.no,993512990,TORD KROKNES BERG,2009-01-12,torddesign.no
1189,torejazz.no,980763641,TORE JOHANSEN/INNER EAR,1999-06-01,torejazz.no
1190,toreteksle.no,991590757,TORE TEKSLE,2007-08-16,toreteksle.no
1191,torgersenbil.no,969969270,BJØRN ARNE TORGERSEN,1995-02-20,torgersenbil.no
1196,tormax.no,982818990,TORMAX NORGE AS,2001-01-17,tormax.no
1197,torpconsulting.no,915355102,TORP CONSULTING ØST AS,2015-05-08,torpconsulting.no
1198,torpe.no,932193981,VAVOLL EIGEDOM AS,1995-03-12,torpe.no
1199,torpedobok.no,991282262,KUNSTBOKHANDELEN AS,2007-06-27,torpedobok.no
1200,torpmaskin.no,939776397,TORP MASKIN AS,1995-02-19,torpmaskin.no
1201,torpoil.no,975554309,TORPO IDRETTSLAG,1996-03-05,torpoil.no
1208,torsteinlium.no,883525582,TØMRERMESTER TORSTEIN LIUM,2001-07-28,torsteinlium.no
1209,torstrup.no,985035547,BÅDEGATA 1 AS,2002-11-13,torstrup.no
1212,tos.no,816793432,TOLGA-OS SPAREBANK,1995-02-19,tos.no
1213,tosk.no,986498702,TRONDHEIM OG OMEGN SCOOTER KLUBB,2004-01-31,tosk.no
1214,tosko.no,987997222,STIFTELSEN TO SKO,2005-03-31,tosko.no
1215,total-gruppen.no,989116932,TOTAL-GRUPPEN,2006-02-11,total-gruppen.no
1216,totaldata.no,920190847,TD NETT AS,2018-01-04,totaldata.no
1217,totalkapital.no,994830848,TOTALKAPITAL AS,2009-11-30,totalkapital.no
1218,totalkontroll.no,996951022,TOTAL KONTROLL AS,2011-05-25,totalkontroll.no
1219,totallyd.no,986832033,TOTALLYD Stian Husby,2004-04-29,totallyd.no
1220,totalrenovering.no,976188373,TOTALRENOVERING AS,1996-03-12,totalrenovering.no
1221,toten-transport.no,918593306,TOTEN TRANSPORT OSLO AS,1995-02-19,toten-transport.no
1222,varsoghelga.no,983347738,LAGET VÅRSØG,2003-06-24,varsoghelga.no
1223,vartdalplast.no,970890513,VARTDAL PLASTINDUSTRI AS,1995-02-20,vartdalplast.no
1224,varteig-historielag.no,991901809,VARTEIG HISTORIELAG,2008-03-31,varteig-historielag.no
1225,vasetstolen.no,966449802,VASETSTØLEN HYTTETUN AS,1995-02-20,vasetstolen.no
1226,vasshella.no,916096992,VASSHELLA FLEXIBLES AS,2015-10-19,vasshella.no
1227,vau.no,982076854,VENNER AV UGANDA VAU,2000-06-16,vau.no
1228,vaulenkiropraktorklinikk.no,916906420,HANNA BIRNA SIGURBJØRNSDOTTIR,2016-03-17,vaulenkiropraktorklinikk.no
1229,vaxaproperty.no,913663837,VAXA PROPERTY AS,2014-05-20,vaxaproperty.no
1406,vbf.no,985980608,VIN OG BRENNEVINLEVERANDØRENES FORENING,2003-09-24,vbf.no
1407,vbknordic.no,979340206,VBK NORDIC AS,1997-10-23,vbknordic.no
1408,vbl.no,940463068,VENTILASJONS- OG BLIKKENSLAGERBEDRIFTENES LANDSFORBUND,1995-02-20,vbl.no
1409,vbmedia.no,997849167,VB MEDIA AS,2012-01-19,vbmedia.no
1410,vbpr.no,980878716,VOLCANIC BASIN PETROLEUM RESEARCH AS,1999-07-14,vbpr.no
1411,vccn.no,995082659,VOLVO CAR CLUB NORWAY,2010-01-30,vccn.no
1412,vdf.no,985410674,VESTFOLD TEGNSPRÅKFORENING,2003-03-11,vdf.no
1413,vdmontasje.no,993229806,VD VINDU OG DØR MONTASJE AS,2008-10-27,vdmontasje.no
1414,ved.no,999660002,CENTRUM FLYTT OG LAGER AS,2013-02-23,ved.no
1419,vefi.no,848690112,VEFI AS,1995-02-19,vefi.no
1420,vefsnfolkehogskole.no,997656199,STIFTELSEN VEFSN FOLKEHØGSKOLE,2011-12-15,vefsnfolkehogskole.no
1421,vegaforlag.no,985785961,VEGA FORLAG AS,2003-06-18,vegaforlag.no
1422,vegansamfunnet.no,895215732,NORSK VEGANSAMFUNN,2010-02-25,vegansamfunnet.no
1423,vegarsheiskisenter.no,958089643,VEGÅRSHEI SKI OG AKTIVITETSSENTER AS,1995-03-12,vegarsheiskisenter.no
1424,vegavenner.no,991474307,VEGAØYANS VENNER,2007-08-20,vegavenner.no
1425,vegglifjellskisenter.no,965148809,VEGGLIFJELL SKISENTER AS,1995-02-20,vegglifjellskisenter.no
1426,veiskilting.no,999540023,VEISKILTING AS,2013-01-16,veiskilting.no
1427,veiteknisk.no,954877930,VEITEKNISK INSTITUTT,1995-03-12,veiteknisk.no
1428,vekkelsen.no,912604276,VEKKELSEN.NO,2014-03-31,vekkelsen.no
1429,vekselbanken.no,817244742,Voss Veksel- og Landmandsbank ASA,1995-02-19,vekselbanken.no
1430,vekst-alesund.no,959347425,VEKST ÅLESUND AS,1995-02-20,vekst-alesund.no
1431,vekst-balanse.no,986970959,VEKST OG BALANSE KLINIKKEN / S. FAGERBERG,2004-06-17,vekst-balanse.no
1432,vekst-kapro.no,981359224,KAPRO AS,2000-01-13,vekst-kapro.no
1433,vekstios.no,915288308,VEKST I OS AS,2015-10-26,vekstios.no
1434,vekstmelhus.no,980888193,VEKST MELHUS AS,1999-07-05,vekstmelhus.no
1435,vekstpsykolog.no,918840354,VEKSTPSYKOLOGTJENESTER MARTHE GODAGER TELNESET,2017-04-07,vekstpsykolog.no
1436,vektek.no,993417122,VEKTEK AS,2008-12-11,vektek.no
1437,vel.no,995116111,VASTVEIT ELEKTRONIKK AS,2010-02-09,vel.no
1438,velferdsalliansen.no,981007751,"VELFERDSALLIANSEN, EAPN NORWAY",2004-04-01,velferdsalliansen.no
1444,velocitysport.no,914156475,VELOCITY SPORT AS,2014-09-25,velocitysport.no
1445,velomobil.no,977558840,Anders Løberg MAGMA FILM,1997-05-26,velomobil.no
1446,velux.no,917170967,VELUX NORGE AS,1995-02-19,velux.no
1447,vendo.no,985857008,VENDO AS,2003-07-12,vendo.no
1448,venelagethauge.no,998403081,VENELAGET OLAV H. HAUGE,2012-08-04,venelagethauge.no
1449,veniro.no,913187369,VENIRO MEDIA SOLUTIONS AS,2014-02-06,veniro.no
1450,vennskap.no,979697287,SPOR - NETTVERK FOR UTDANNINGSSAMARBEID,1998-05-06,vennskap.no
1451,vepsen.no,997650530,FORENINGEN VEPSEN,2011-12-20,vepsen.no
1452,veratank.no,994349074,VERA TANK AS,2009-08-10,veratank.no
1453,verawilliam.no,985358168,RINDESIGN AS,2003-02-11,verawilliam.no
1461,verdigesmil.no,999650309,SACRED SMILE/VERDIGE SMIL,2013-02-13,verdigesmil.no
1462,verdighetsenteret.no,994451952,STIFTELSEN VERDIGHETSENTERET,2009-09-15,verdighetsenteret.no
1465,vergeforeningen.no,988503207,VERGEFORENINGEN FØLGESVENNEN,2005-10-01,vergeforeningen.no
1466,verida.no,994264281,VERIDA AS,2009-07-08,verida.no
1469,verketsvenner.no,999241972,MOSTADMARK JERNVERKS VENNER,2013-01-17,verketsvenner.no
1470,verkstedutstyr.no,994263463,VERKSTEDUTSTYR AS,2009-06-27,verkstedutstyr.no
1471,verktoyas.no,982103916,VERKTØY AS,2000-06-19,verktoyas.no
1472,verktoypartner.no,948636778,VERKTØYPARTNER AS,1995-02-19,verktoypartner.no
1473,vermundlarsen.no,912533662,VERMUND LARSEN NORGE AS,2013-10-03,vermundlarsen.no
1474,vernesenteret.no,982446562,VERNESENTERET AS,2000-10-06,vernesenteret.no
1475,vertikalservice.no,991193979,VERTIKAL SERVICE AS,2007-05-03,vertikalservice.no
1476,vertskapet.no,995075679,VERTSKAPET UTVIKLING AS,2010-02-02,vertskapet.no
1477,vesas.no,913495586,MONTØRKLUBBEN VESAS,2014-05-08,vesas.no
1478,vesethas.no,996871592,VESETH AS,2011-05-02,vesethas.no
1479,veslum-media.no,920132685,VESLUM MEDIA,2017-12-15,veslum-media.no
1480,vesperbar.no,911697157,BJØRVIKA BAR OG RESTAURANTUTVIKLING AS,2013-03-13,vesperbar.no
1483,vest-sahara.no,987378352,STØTTEKOMITEEN FOR VEST-SAHARA,2004-11-04,vest-sahara.no
1946,vestborg.no,988978132,VESTBORG VGS AS,2005-12-14,vestborg.no
1947,vestbrygg.no,912105954,VESTBRYGG AS,2013-07-09,vestbrygg.no
1948,vestbybf.no,992657022,VESTBY BEDRIFTSFORUM BA,2008-06-09,vestbybf.no
1949,vestdavit.no,984914261,VESTDAVIT AS,2002-10-05,vestdavit.no
1950,vesteralsprodukter.no,937578881,Vesterålsprodukter A/S,1995-02-19,vesteralsprodukter.no
1951,vestfoldkunstsenter.no,971319046,VESTFOLD KUNSTSENTER,1995-02-20,vestfoldkunstsenter.no
1952,vestfoldmaritim.no,912155706,VESTFOLD MARITIM AS,2013-07-03,vestfoldmaritim.no
1953,vestfoldmuseene.no,993871184,VESTFOLDMUSEENE IKS,2009-03-31,vestfoldmuseene.no
1954,vestfoldolb.no,911774666,VESTFOLD LITAUISK FORENING,2013-04-16,vestfoldolb.no
1955,vestforsk.no,965919627,STIFTINGA VESTLANDSFORSKING,1995-02-20,vestforsk.no
1956,vestfoto.no,979928122,VEST FOTO & FORLAG V/BRÅTHEN,1998-07-09,vestfoto.no
1961,vestkantsvommerne.no,975661849,VESTKANTSVØMMERNE,1996-03-06,vestkantsvommerne.no
1964,vestlandshus.no,927928302,VESTLANDSHUS AS,1995-02-19,vestlandshus.no
1965,vestlandske-auto.no,982779529,AUTO 8-8 VESTLANDSKE AS,2000-12-22,vestlandske-auto.no
1966,vestlandsnytt.no,941721117,Vestlandsnytt AS,1995-03-12,vestlandsnytt.no
1967,vestlandsutstillingen.no,979467508,VESTLANDSUTSTILLINGEN,1997-12-18,vestlandsutstillingen.no
1968,vestlivel.no,996148815,VESTLI VEL,2010-11-23,vestlivel.no
1969,vestmarbht.no,986678522,STIFTELSEN VESTMAR BEDRIFTSHELSETJENESTE,2004-05-03,vestmarbht.no
1970,vestnes-hundeklubb.no,985196389,VESTNES HUNDEKLUBB,2003-12-09,vestnes-hundeklubb.no
1971,vestnorteknikk.no,945903384,Vestnor Teknikk A/S,1995-03-12,vestnorteknikk.no
1972,vestrohelse.no,999398278,VESTRO HELSE AS,2013-02-05,vestrohelse.no
1975,vestvikreklame.no,959480001,VESTVIK REKLAME AS,1995-02-20,vestvikreklame.no
1976,vestvind.no,989837672,VEST VIND MEDIA AS,2006-05-23,vestvind.no
1977,vetberven.no,916458061,VETBERVEN AS,2015-12-16,vetberven.no
1978,veteranservice.no,842843952,VETERAN & VW-SERVICE Knut Andersen,1995-02-19,veteranservice.no
1979,veteranvogn.no,975716392,NORSK VETERANVOGN KLUBB,1996-03-06,veteranvogn.no
1984,vetsentrum.no,985402515,HAMAR VETERINÆRSENTRUM AS,2003-02-25,vetsentrum.no
1985,vevlemek.no,986303278,VEVLE MEK VERKSTAD AS,2003-12-23,vevlemek.no
1986,vevmesteren.no,986927638,VEVMESTER RUSTØY,2004-06-09,vevmesteren.no
